tree_root,grid_id,grid_dir,region,has_config,model_version,imagery_source,config_tiles_dir,model_path,result_count,gpkg_row_count,created_at_utc,target_region,target_run,route_reason
/home/gaosh/projects/ZAsolar/results,G0772,/home/gaosh/projects/ZAsolar/results/G0772,johannesburg,True,exp003_C_targeted_hn,geid,/dev/shm/tiles_joburg_geid/G0772,/workspace/checkpoints/exp003_C_targeted_hn/best_model.pth,59.0,59.0,2026-04-08T11:11:32.487207+00:00,johannesburg,v3c_geid_2024_02,V3C on JHB GEID
/home/gaosh/projects/ZAsolar/results,G0773,/home/gaosh/projects/ZAsolar/results/G0773,johannesburg,True,exp003_C_targeted_hn,geid,/dev/shm/tiles_joburg_geid/G0773,/workspace/checkpoints/exp003_C_targeted_hn/best_model.pth,29.0,29.0,2026-04-08T11:11:13.797851+00:00,johannesburg,v3c_geid_2024_02,V3C on JHB GEID
/home/gaosh/projects/ZAsolar/results,G0774,/home/gaosh/projects/ZAsolar/results/G0774,johannesburg,True,exp003_C_targeted_hn,geid,/dev/shm/tiles_joburg_geid/G0774,/workspace/checkpoints/exp003_C_targeted_hn/best_model.pth,123.0,123.0,2026-04-08T11:11:32.689217+00:00,johannesburg,v3c_geid_2024_02,V3C on JHB GEID
/home/gaosh/projects/ZAsolar/results,G0775,/home/gaosh/projects/ZAsolar/results/G0775,johannesburg,True,exp003_C_targeted_hn,geid,/dev/shm/tiles_joburg_geid/G0775,/workspace/checkpoints/exp003_C_targeted_hn/best_model.pth,73.0,73.0,2026-04-08T11:11:25.872294+00:00,johannesburg,v3c_geid_2024_02,V3C on JHB GEID
/home/gaosh/projects/ZAsolar/results,G0776,/home/gaosh/projects/ZAsolar/results/G0776,johannesburg,True,exp003_C_targeted_hn,geid,/dev/shm/tiles_joburg_geid/G0776,/workspace/checkpoints/exp003_C_targeted_hn/best_model.pth,29.0,29.0,2026-04-08T11:11:13.147186+00:00,johannesburg,v3c_geid_2024_02,V3C on JHB GEID
/home/gaosh/projects/ZAsolar/results,G0814,/home/gaosh/projects/ZAsolar/results/G0814,johannesburg,True,exp003_C_targeted_hn,geid,/dev/shm/tiles_joburg_geid/G0814,/workspace/checkpoints/exp003_C_targeted_hn/best_model.pth,92.0,92.0,2026-04-08T11:11:28.855410+00:00,johannesburg,v3c_geid_2024_02,V3C on JHB GEID
/home/gaosh/projects/ZAsolar/results,G0815,/home/gaosh/projects/ZAsolar/results/G0815,johannesburg,True,exp003_C_targeted_hn,geid,/dev/shm/tiles_joburg_geid/G0815,/workspace/checkpoints/exp003_C_targeted_hn/best_model.pth,49.0,49.0,2026-04-08T11:13:54.425596+00:00,johannesburg,v3c_geid_2024_02,V3C on JHB GEID
/home/gaosh/projects/ZAsolar/results,G0816,/home/gaosh/projects/ZAsolar/results/G0816,johannesburg,True,exp003_C_targeted_hn,geid,/dev/shm/tiles_joburg_geid/G0816,/workspace/checkpoints/exp003_C_targeted_hn/best_model.pth,88.0,88.0,2026-04-08T11:14:01.793753+00:00,johannesburg,v3c_geid_2024_02,V3C on JHB GEID
/home/gaosh/projects/ZAsolar/results,G0817,/home/gaosh/projects/ZAsolar/results/G0817,johannesburg,True,exp003_C_targeted_hn,geid,/dev/shm/tiles_joburg_geid/G0817,/workspace/checkpoints/exp003_C_targeted_hn/best_model.pth,71.0,71.0,2026-04-08T11:13:57.139933+00:00,johannesburg,v3c_geid_2024_02,V3C on JHB GEID
/home/gaosh/projects/ZAsolar/results,G0818,/home/gaosh/projects/ZAsolar/results/G0818,johannesburg,True,exp003_C_targeted_hn,geid,/dev/shm/tiles_joburg_geid/G0818,/workspace/checkpoints/exp003_C_targeted_hn/best_model.pth,65.0,65.0,2026-04-08T11:13:50.867059+00:00,johannesburg,v3c_geid_2024_02,V3C on JHB GEID
/home/gaosh/projects/ZAsolar/results,G0853,/home/gaosh/projects/ZAsolar/results/G0853,johannesburg,True,exp003_C_targeted_hn,geid,/dev/shm/tiles_joburg_geid/G0853,/workspace/checkpoints/exp003_C_targeted_hn/best_model.pth,49.0,49.0,2026-04-08T11:13:50.931260+00:00,johannesburg,v3c_geid_2024_02,V3C on JHB GEID
/home/gaosh/projects/ZAsolar/results,G0854,/home/gaosh/projects/ZAsolar/results/G0854,johannesburg,True,exp003_C_targeted_hn,geid,/dev/shm/tiles_joburg_geid/G0854,/workspace/checkpoints/exp003_C_targeted_hn/best_model.pth,56.0,56.0,2026-04-08T11:13:52.216428+00:00,johannesburg,v3c_geid_2024_02,V3C on JHB GEID
/home/gaosh/projects/ZAsolar/results,G0855,/home/gaosh/projects/ZAsolar/results/G0855,johannesburg,True,exp003_C_targeted_hn,geid,/dev/shm/tiles_joburg_geid/G0855,/workspace/checkpoints/exp003_C_targeted_hn/best_model.pth,51.0,51.0,2026-04-08T11:16:35.280203+00:00,johannesburg,v3c_geid_2024_02,V3C on JHB GEID
/home/gaosh/projects/ZAsolar/results,G0856,/home/gaosh/projects/ZAsolar/results/G0856,johannesburg,True,exp003_C_targeted_hn,geid,/dev/shm/tiles_joburg_geid/G0856,/workspace/checkpoints/exp003_C_targeted_hn/best_model.pth,37.0,37.0,2026-04-08T11:16:32.522946+00:00,johannesburg,v3c_geid_2024_02,V3C on JHB GEID
/home/gaosh/projects/ZAsolar/results,G0857,/home/gaosh/projects/ZAsolar/results/G0857,johannesburg,True,exp003_C_targeted_hn,geid,/dev/shm/tiles_joburg_geid/G0857,/workspace/checkpoints/exp003_C_targeted_hn/best_model.pth,56.0,56.0,2026-04-08T11:16:31.157366+00:00,johannesburg,v3c_geid_2024_02,V3C on JHB GEID
/home/gaosh/projects/ZAsolar/results,G0888,/home/gaosh/projects/ZAsolar/results/G0888,johannesburg,True,exp003_C_targeted_hn,geid,/dev/shm/tiles_joburg_geid/G0888,/workspace/checkpoints/exp003_C_targeted_hn/best_model.pth,54.0,54.0,2026-04-08T11:16:28.218235+00:00,johannesburg,v3c_geid_2024_02,V3C on JHB GEID
/home/gaosh/projects/ZAsolar/results,G0889,/home/gaosh/projects/ZAsolar/results/G0889,johannesburg,True,exp003_C_targeted_hn,geid,/dev/shm/tiles_joburg_geid/G0889,/workspace/checkpoints/exp003_C_targeted_hn/best_model.pth,81.0,81.0,2026-04-08T11:16:35.018622+00:00,johannesburg,v3c_geid_2024_02,V3C on JHB GEID
/home/gaosh/projects/ZAsolar/results,G0890,/home/gaosh/projects/ZAsolar/results/G0890,johannesburg,True,exp003_C_targeted_hn,geid,/dev/shm/tiles_joburg_geid/G0890,/workspace/checkpoints/exp003_C_targeted_hn/best_model.pth,74.0,74.0,2026-04-08T11:16:33.249662+00:00,johannesburg,v3c_geid_2024_02,V3C on JHB GEID
/home/gaosh/projects/ZAsolar/results,G0891,/home/gaosh/projects/ZAsolar/results/G0891,johannesburg,True,exp003_C_targeted_hn,geid,/dev/shm/tiles_joburg_geid/G0891,/workspace/checkpoints/exp003_C_targeted_hn/best_model.pth,34.0,34.0,2026-04-08T11:19:05.886701+00:00,johannesburg,v3c_geid_2024_02,V3C on JHB GEID
/home/gaosh/projects/ZAsolar/results,G0892,/home/gaosh/projects/ZAsolar/results/G0892,johannesburg,True,exp003_C_targeted_hn,geid,/dev/shm/tiles_joburg_geid/G0892,/workspace/checkpoints/exp003_C_targeted_hn/best_model.pth,25.0,25.0,2026-04-08T11:19:03.974584+00:00,johannesburg,v3c_geid_2024_02,V3C on JHB GEID
/home/gaosh/projects/ZAsolar/results,G0922,/home/gaosh/projects/ZAsolar/results/G0922,johannesburg,True,exp003_C_targeted_hn,geid,/dev/shm/tiles_joburg_geid/G0922,/workspace/checkpoints/exp003_C_targeted_hn/best_model.pth,169.0,169.0,2026-04-08T11:19:13.318145+00:00,johannesburg,v3c_geid_2024_02,V3C on JHB GEID
/home/gaosh/projects/ZAsolar/results,G0923,/home/gaosh/projects/ZAsolar/results/G0923,johannesburg,True,exp003_C_targeted_hn,geid,/dev/shm/tiles_joburg_geid/G0923,/workspace/checkpoints/exp003_C_targeted_hn/best_model.pth,217.0,217.0,2026-04-08T11:19:15.025512+00:00,johannesburg,v3c_geid_2024_02,V3C on JHB GEID
/home/gaosh/projects/ZAsolar/results,G0924,/home/gaosh/projects/ZAsolar/results/G0924,johannesburg,True,exp003_C_targeted_hn,geid,/dev/shm/tiles_joburg_geid/G0924,/workspace/checkpoints/exp003_C_targeted_hn/best_model.pth,98.0,98.0,2026-04-08T11:19:08.456619+00:00,johannesburg,v3c_geid_2024_02,V3C on JHB GEID
/home/gaosh/projects/ZAsolar/results,G0925,/home/gaosh/projects/ZAsolar/results/G0925,johannesburg,True,exp003_C_targeted_hn,geid,/dev/shm/tiles_joburg_geid/G0925,/workspace/checkpoints/exp003_C_targeted_hn/best_model.pth,28.0,28.0,2026-04-08T11:19:05.425120+00:00,johannesburg,v3c_geid_2024_02,V3C on JHB GEID
/home/gaosh/projects/ZAsolar/results,G0926,/home/gaosh/projects/ZAsolar/results/G0926,johannesburg,True,exp003_C_targeted_hn,geid,/dev/shm/tiles_joburg_geid/G0926,/workspace/checkpoints/exp003_C_targeted_hn/best_model.pth,35.0,35.0,2026-04-08T11:21:51.459496+00:00,johannesburg,v3c_geid_2024_02,V3C on JHB GEID
/home/gaosh/projects/ZAsolar/results,G1110,/home/gaosh/projects/ZAsolar/results/G1110,johannesburg,True,exp003_C_targeted_hn,geid,/dev/shm/tiles_joburg_geid/G1110,/workspace/checkpoints/exp003_C_targeted_hn/best_model.pth,4.0,4.0,2026-04-08T11:21:41.199414+00:00,johannesburg,v3c_geid_2024_02,V3C on JHB GEID
/home/gaosh/projects/ZAsolar/results,G1111,/home/gaosh/projects/ZAsolar/results/G1111,johannesburg,True,exp003_C_targeted_hn,geid,/dev/shm/tiles_joburg_geid/G1111,/workspace/checkpoints/exp003_C_targeted_hn/best_model.pth,8.0,8.0,2026-04-08T11:21:44.182814+00:00,johannesburg,v3c_geid_2024_02,V3C on JHB GEID
/home/gaosh/projects/ZAsolar/results,G1112,/home/gaosh/projects/ZAsolar/results/G1112,johannesburg,True,exp003_C_targeted_hn,geid,/dev/shm/tiles_joburg_geid/G1112,/workspace/checkpoints/exp003_C_targeted_hn/best_model.pth,23.0,23.0,2026-04-08T11:21:51.355329+00:00,johannesburg,v3c_geid_2024_02,V3C on JHB GEID
/home/gaosh/projects/ZAsolar/results,G1113,/home/gaosh/projects/ZAsolar/results/G1113,johannesburg,True,exp003_C_targeted_hn,geid,/dev/shm/tiles_joburg_geid/G1113,/workspace/checkpoints/exp003_C_targeted_hn/best_model.pth,18.0,18.0,2026-04-08T11:21:49.239002+00:00,johannesburg,v3c_geid_2024_02,V3C on JHB GEID
/home/gaosh/projects/ZAsolar/results,G1114,/home/gaosh/projects/ZAsolar/results/G1114,johannesburg,True,exp003_C_targeted_hn,geid,/dev/shm/tiles_joburg_geid/G1114,/workspace/checkpoints/exp003_C_targeted_hn/best_model.pth,18.0,18.0,2026-04-08T11:21:50.987488+00:00,johannesburg,v3c_geid_2024_02,V3C on JHB GEID
/home/gaosh/projects/ZAsolar/results,G1144,/home/gaosh/projects/ZAsolar/results/G1144,johannesburg,True,exp003_C_targeted_hn,geid,/dev/shm/tiles_joburg_geid/G1144,/workspace/checkpoints/exp003_C_targeted_hn/best_model.pth,8.0,8.0,2026-04-08T11:24:18.881808+00:00,johannesburg,v3c_geid_2024_02,V3C on JHB GEID
/home/gaosh/projects/ZAsolar/results,G1145,/home/gaosh/projects/ZAsolar/results/G1145,johannesburg,True,exp003_C_targeted_hn,geid,/dev/shm/tiles_joburg_geid/G1145,/workspace/checkpoints/exp003_C_targeted_hn/best_model.pth,72.0,72.0,2026-04-08T11:24:25.452672+00:00,johannesburg,v3c_geid_2024_02,V3C on JHB GEID
/home/gaosh/projects/ZAsolar/results,G1146,/home/gaosh/projects/ZAsolar/results/G1146,johannesburg,True,exp003_C_targeted_hn,geid,/dev/shm/tiles_joburg_geid/G1146,/workspace/checkpoints/exp003_C_targeted_hn/best_model.pth,69.0,69.0,2026-04-08T11:24:26.643990+00:00,johannesburg,v3c_geid_2024_02,V3C on JHB GEID
/home/gaosh/projects/ZAsolar/results,G1147,/home/gaosh/projects/ZAsolar/results/G1147,johannesburg,True,exp003_C_targeted_hn,geid,/dev/shm/tiles_joburg_geid/G1147,/workspace/checkpoints/exp003_C_targeted_hn/best_model.pth,26.0,26.0,2026-04-08T11:24:21.171646+00:00,johannesburg,v3c_geid_2024_02,V3C on JHB GEID
/home/gaosh/projects/ZAsolar/results,G1148,/home/gaosh/projects/ZAsolar/results/G1148,johannesburg,True,exp003_C_targeted_hn,geid,/dev/shm/tiles_joburg_geid/G1148,/workspace/checkpoints/exp003_C_targeted_hn/best_model.pth,13.0,13.0,2026-04-08T11:24:17.445072+00:00,johannesburg,v3c_geid_2024_02,V3C on JHB GEID
/home/gaosh/projects/ZAsolar/results,G1151,/home/gaosh/projects/ZAsolar/results/G1151,johannesburg,True,exp003_C_targeted_hn,geid,/dev/shm/tiles_joburg_geid/G1151,/workspace/checkpoints/exp003_C_targeted_hn/best_model.pth,14.0,14.0,2026-04-08T11:24:18.616383+00:00,johannesburg,v3c_geid_2024_02,V3C on JHB GEID
/home/gaosh/projects/ZAsolar/results,G1152,/home/gaosh/projects/ZAsolar/results/G1152,johannesburg,True,exp003_C_targeted_hn,geid,/dev/shm/tiles_joburg_geid/G1152,/workspace/checkpoints/exp003_C_targeted_hn/best_model.pth,59.0,59.0,2026-04-08T11:27:09.416698+00:00,johannesburg,v3c_geid_2024_02,V3C on JHB GEID
/home/gaosh/projects/ZAsolar/results,G1153,/home/gaosh/projects/ZAsolar/results/G1153,johannesburg,True,exp003_C_targeted_hn,geid,/dev/shm/tiles_joburg_geid/G1153,/workspace/checkpoints/exp003_C_targeted_hn/best_model.pth,32.0,32.0,2026-04-08T11:27:05.116269+00:00,johannesburg,v3c_geid_2024_02,V3C on JHB GEID
/home/gaosh/projects/ZAsolar/results,G1154,/home/gaosh/projects/ZAsolar/results/G1154,johannesburg,True,exp003_C_targeted_hn,geid,/dev/shm/tiles_joburg_geid/G1154,/workspace/checkpoints/exp003_C_targeted_hn/best_model.pth,19.0,19.0,2026-04-08T11:27:00.233061+00:00,johannesburg,v3c_geid_2024_02,V3C on JHB GEID
/home/gaosh/projects/ZAsolar/results,G1155,/home/gaosh/projects/ZAsolar/results/G1155,johannesburg,True,exp003_C_targeted_hn,geid,/dev/shm/tiles_joburg_geid/G1155,/workspace/checkpoints/exp003_C_targeted_hn/best_model.pth,30.0,30.0,2026-04-08T11:27:00.231483+00:00,johannesburg,v3c_geid_2024_02,V3C on JHB GEID
/home/gaosh/projects/ZAsolar/results,G1179,/home/gaosh/projects/ZAsolar/results/G1179,johannesburg,True,exp003_C_targeted_hn,geid,/dev/shm/tiles_joburg_geid/G1179,/workspace/checkpoints/exp003_C_targeted_hn/best_model.pth,54.0,54.0,2026-04-08T11:27:07.844198+00:00,johannesburg,v3c_geid_2024_02,V3C on JHB GEID
/home/gaosh/projects/ZAsolar/results,G1180,/home/gaosh/projects/ZAsolar/results/G1180,johannesburg,True,exp003_C_targeted_hn,geid,/dev/shm/tiles_joburg_geid/G1180,/workspace/checkpoints/exp003_C_targeted_hn/best_model.pth,41.0,41.0,2026-04-08T11:27:04.262827+00:00,johannesburg,v3c_geid_2024_02,V3C on JHB GEID
/home/gaosh/projects/ZAsolar/results,G1181,/home/gaosh/projects/ZAsolar/results/G1181,johannesburg,True,exp003_C_targeted_hn,geid,/dev/shm/tiles_joburg_geid/G1181,/workspace/checkpoints/exp003_C_targeted_hn/best_model.pth,55.0,55.0,2026-04-08T11:29:49.027471+00:00,johannesburg,v3c_geid_2024_02,V3C on JHB GEID
/home/gaosh/projects/ZAsolar/results,G1182,/home/gaosh/projects/ZAsolar/results/G1182,johannesburg,True,exp003_C_targeted_hn,geid,/dev/shm/tiles_joburg_geid/G1182,/workspace/checkpoints/exp003_C_targeted_hn/best_model.pth,26.0,26.0,2026-04-08T11:29:43.233394+00:00,johannesburg,v3c_geid_2024_02,V3C on JHB GEID
/home/gaosh/projects/ZAsolar/results,G1183,/home/gaosh/projects/ZAsolar/results/G1183,johannesburg,True,exp003_C_targeted_hn,geid,/dev/shm/tiles_joburg_geid/G1183,/workspace/checkpoints/exp003_C_targeted_hn/best_model.pth,21.0,21.0,2026-04-08T11:29:44.358445+00:00,johannesburg,v3c_geid_2024_02,V3C on JHB GEID
/home/gaosh/projects/ZAsolar/results,G1186,/home/gaosh/projects/ZAsolar/results/G1186,johannesburg,True,exp003_C_targeted_hn,geid,/dev/shm/tiles_joburg_geid/G1186,/workspace/checkpoints/exp003_C_targeted_hn/best_model.pth,42.0,42.0,2026-04-08T11:29:44.146610+00:00,johannesburg,v3c_geid_2024_02,V3C on JHB GEID
/home/gaosh/projects/ZAsolar/results,G1187,/home/gaosh/projects/ZAsolar/results/G1187,johannesburg,True,exp003_C_targeted_hn,geid,/dev/shm/tiles_joburg_geid/G1187,/workspace/checkpoints/exp003_C_targeted_hn/best_model.pth,43.0,43.0,2026-04-08T11:29:46.035543+00:00,johannesburg,v3c_geid_2024_02,V3C on JHB GEID
/home/gaosh/projects/ZAsolar/results,G1188,/home/gaosh/projects/ZAsolar/results/G1188,johannesburg,True,exp003_C_targeted_hn,geid,/dev/shm/tiles_joburg_geid/G1188,/workspace/checkpoints/exp003_C_targeted_hn/best_model.pth,0.0,0.0,2026-04-08T11:29:37.080326+00:00,johannesburg,v3c_geid_2024_02,V3C on JHB GEID
/home/gaosh/projects/ZAsolar/results,G1189,/home/gaosh/projects/ZAsolar/results/G1189,cape_town,True,exp003_C_targeted_hn,geid,/dev/shm/tiles_joburg_geid/G1189,/workspace/checkpoints/exp003_C_targeted_hn/best_model.pth,4.0,4.0,2026-04-08T11:32:03.128767+00:00,cape_town,v3c_geid_experiment,V3C cross-region experiment on CT grid (user: discardable)
/home/gaosh/projects/ZAsolar/results,G1190,/home/gaosh/projects/ZAsolar/results/G1190,cape_town,True,exp003_C_targeted_hn,geid,/dev/shm/tiles_joburg_geid/G1190,/workspace/checkpoints/exp003_C_targeted_hn/best_model.pth,26.0,26.0,2026-04-08T11:32:12.758773+00:00,cape_town,v3c_geid_experiment,V3C cross-region experiment on CT grid (user: discardable)
/home/gaosh/projects/ZAsolar/results,G1214,/home/gaosh/projects/ZAsolar/results/G1214,johannesburg,True,exp003_C_targeted_hn,geid,/dev/shm/tiles_joburg_geid/G1214,/workspace/checkpoints/exp003_C_targeted_hn/best_model.pth,33.0,33.0,2026-04-08T11:32:15.238271+00:00,johannesburg,v3c_geid_2024_02,V3C on JHB GEID
/home/gaosh/projects/ZAsolar/results,G1215,/home/gaosh/projects/ZAsolar/results/G1215,johannesburg,True,exp003_C_targeted_hn,geid,/dev/shm/tiles_joburg_geid/G1215,/workspace/checkpoints/exp003_C_targeted_hn/best_model.pth,35.0,35.0,2026-04-08T11:32:15.343969+00:00,johannesburg,v3c_geid_2024_02,V3C on JHB GEID
/home/gaosh/projects/ZAsolar/results,G1216,/home/gaosh/projects/ZAsolar/results/G1216,johannesburg,True,exp003_C_targeted_hn,geid,/dev/shm/tiles_joburg_geid/G1216,/workspace/checkpoints/exp003_C_targeted_hn/best_model.pth,51.0,51.0,2026-04-08T11:32:13.662518+00:00,johannesburg,v3c_geid_2024_02,V3C on JHB GEID
/home/gaosh/projects/ZAsolar/results,G1217,/home/gaosh/projects/ZAsolar/results/G1217,johannesburg,True,exp003_C_targeted_hn,geid,/dev/shm/tiles_joburg_geid/G1217,/workspace/checkpoints/exp003_C_targeted_hn/best_model.pth,24.0,24.0,2026-04-08T11:32:14.560343+00:00,johannesburg,v3c_geid_2024_02,V3C on JHB GEID
/home/gaosh/projects/ZAsolar/results,G1218,/home/gaosh/projects/ZAsolar/results/G1218,johannesburg,True,exp003_C_targeted_hn,geid,/dev/shm/tiles_joburg_geid/G1218,/workspace/checkpoints/exp003_C_targeted_hn/best_model.pth,50.0,50.0,2026-04-08T11:34:54.893882+00:00,johannesburg,v3c_geid_2024_02,V3C on JHB GEID
/home/gaosh/projects/ZAsolar/results,G1221,/home/gaosh/projects/ZAsolar/results/G1221,johannesburg,True,exp003_C_targeted_hn,geid,/dev/shm/tiles_joburg_geid/G1221,/workspace/checkpoints/exp003_C_targeted_hn/best_model.pth,30.0,30.0,2026-04-08T11:34:51.237275+00:00,johannesburg,v3c_geid_2024_02,V3C on JHB GEID
/home/gaosh/projects/ZAsolar/results,G1222,/home/gaosh/projects/ZAsolar/results/G1222,johannesburg,True,exp003_C_targeted_hn,geid,/dev/shm/tiles_joburg_geid/G1222,/workspace/checkpoints/exp003_C_targeted_hn/best_model.pth,11.0,11.0,2026-04-08T11:34:48.449468+00:00,johannesburg,v3c_geid_2024_02,V3C on JHB GEID
/home/gaosh/projects/ZAsolar/results,G1223,/home/gaosh/projects/ZAsolar/results/G1223,johannesburg,True,exp003_C_targeted_hn,geid,/dev/shm/tiles_joburg_geid/G1223,/workspace/checkpoints/exp003_C_targeted_hn/best_model.pth,1.0,1.0,2026-04-08T11:34:48.088064+00:00,johannesburg,v3c_geid_2024_02,V3C on JHB GEID
/home/gaosh/projects/ZAsolar/results,G1224,/home/gaosh/projects/ZAsolar/results/G1224,johannesburg,True,exp003_C_targeted_hn,geid,/dev/shm/tiles_joburg_geid/G1224,/workspace/checkpoints/exp003_C_targeted_hn/best_model.pth,3.0,3.0,2026-04-08T11:34:45.771604+00:00,johannesburg,v3c_geid_2024_02,V3C on JHB GEID
/home/gaosh/projects/ZAsolar/results,G1225,/home/gaosh/projects/ZAsolar/results/G1225,johannesburg,True,exp003_C_targeted_hn,geid,/dev/shm/tiles_joburg_geid/G1225,/workspace/checkpoints/exp003_C_targeted_hn/best_model.pth,0.0,0.0,2026-04-08T11:34:48.278924+00:00,johannesburg,v3c_geid_2024_02,V3C on JHB GEID
/home/gaosh/projects/ZAsolar/results,G1238,/home/gaosh/projects/ZAsolar/results/G1238,cape_town,True,checkpoints_cleaned,unknown,/home/gaosh/projects/ZAsolar/tiles/G1238,/home/gaosh/projects/ZAsolar/checkpoints_cleaned/best_model.pth,223.0,223.0,2026-03-25T04:06:54.348230+00:00,,,legacy_checkpoints_cleaned_defer
/home/gaosh/projects/ZAsolar/results,G1240,/home/gaosh/projects/ZAsolar/results/G1240,AMBIGUOUS,False,,,,,,,,,,no_config_or_error
/home/gaosh/projects/ZAsolar/results,G1243,/home/gaosh/projects/ZAsolar/results/G1243,AMBIGUOUS,False,,,,,,,,,,no_config_or_error
/home/gaosh/projects/ZAsolar/results,G1244,/home/gaosh/projects/ZAsolar/results/G1244,AMBIGUOUS,False,,,,,,,,,,no_config_or_error
/home/gaosh/projects/ZAsolar/results,G1245,/home/gaosh/projects/ZAsolar/results/G1245,AMBIGUOUS,False,,,,,,,,,,no_config_or_error
/home/gaosh/projects/ZAsolar/results,G1250,/home/gaosh/projects/ZAsolar/results/G1250,johannesburg,True,exp003_C_targeted_hn,geid,/dev/shm/tiles_joburg_geid/G1250,/workspace/checkpoints/exp003_C_targeted_hn/best_model.pth,67.0,67.0,2026-04-08T11:37:30.597484+00:00,johannesburg,v3c_geid_2024_02,V3C on JHB GEID
/home/gaosh/projects/ZAsolar/results,G1251,/home/gaosh/projects/ZAsolar/results/G1251,johannesburg,True,exp003_C_targeted_hn,geid,/dev/shm/tiles_joburg_geid/G1251,/workspace/checkpoints/exp003_C_targeted_hn/best_model.pth,49.0,49.0,2026-04-08T11:37:30.164631+00:00,johannesburg,v3c_geid_2024_02,V3C on JHB GEID
/home/gaosh/projects/ZAsolar/results,G1252,/home/gaosh/projects/ZAsolar/results/G1252,johannesburg,True,exp003_C_targeted_hn,geid,/dev/shm/tiles_joburg_geid/G1252,/workspace/checkpoints/exp003_C_targeted_hn/best_model.pth,62.0,62.0,2026-04-08T11:37:29.256200+00:00,johannesburg,v3c_geid_2024_02,V3C on JHB GEID
/home/gaosh/projects/ZAsolar/results,G1253,/home/gaosh/projects/ZAsolar/results/G1253,johannesburg,True,exp003_C_targeted_hn,geid,/dev/shm/tiles_joburg_geid/G1253,/workspace/checkpoints/exp003_C_targeted_hn/best_model.pth,56.0,56.0,2026-04-08T11:37:31.776656+00:00,johannesburg,v3c_geid_2024_02,V3C on JHB GEID
/home/gaosh/projects/ZAsolar/results,G1254,/home/gaosh/projects/ZAsolar/results/G1254,johannesburg,True,exp003_C_targeted_hn,geid,/dev/shm/tiles_joburg_geid/G1254,/workspace/checkpoints/exp003_C_targeted_hn/best_model.pth,37.0,37.0,2026-04-08T11:37:29.322011+00:00,johannesburg,v3c_geid_2024_02,V3C on JHB GEID
/home/gaosh/projects/ZAsolar/results,G1257,/home/gaosh/projects/ZAsolar/results/G1257,johannesburg,True,exp003_C_targeted_hn,geid,/dev/shm/tiles_joburg_geid/G1257,/workspace/checkpoints/exp003_C_targeted_hn/best_model.pth,31.0,31.0,2026-04-08T11:37:26.539839+00:00,johannesburg,v3c_geid_2024_02,V3C on JHB GEID
/home/gaosh/projects/ZAsolar/results,G1258,/home/gaosh/projects/ZAsolar/results/G1258,johannesburg,True,exp003_C_targeted_hn,geid,/dev/shm/tiles_joburg_geid/G1258,/workspace/checkpoints/exp003_C_targeted_hn/best_model.pth,13.0,13.0,2026-04-08T11:40:13.589989+00:00,johannesburg,v3c_geid_2024_02,V3C on JHB GEID
/home/gaosh/projects/ZAsolar/results,G1259,/home/gaosh/projects/ZAsolar/results/G1259,johannesburg,True,exp003_C_targeted_hn,geid,/dev/shm/tiles_joburg_geid/G1259,/workspace/checkpoints/exp003_C_targeted_hn/best_model.pth,4.0,4.0,2026-04-08T11:40:09.667226+00:00,johannesburg,v3c_geid_2024_02,V3C on JHB GEID
/home/gaosh/projects/ZAsolar/results,G1260,/home/gaosh/projects/ZAsolar/results/G1260,johannesburg,True,exp003_C_targeted_hn,geid,/dev/shm/tiles_joburg_geid/G1260,/workspace/checkpoints/exp003_C_targeted_hn/best_model.pth,2.0,2.0,2026-04-08T11:40:11.348628+00:00,johannesburg,v3c_geid_2024_02,V3C on JHB GEID
/home/gaosh/projects/ZAsolar/results,G1261,/home/gaosh/projects/ZAsolar/results/G1261,johannesburg,True,exp003_C_targeted_hn,geid,/dev/shm/tiles_joburg_geid/G1261,/workspace/checkpoints/exp003_C_targeted_hn/best_model.pth,1.0,1.0,2026-04-08T11:40:08.296479+00:00,johannesburg,v3c_geid_2024_02,V3C on JHB GEID
/home/gaosh/projects/ZAsolar/results,G1293,/home/gaosh/projects/ZAsolar/results/G1293,johannesburg,True,exp003_C_targeted_hn,geid,/dev/shm/tiles_joburg_geid/G1293,/workspace/checkpoints/exp003_C_targeted_hn/best_model.pth,21.0,21.0,2026-04-08T11:40:16.457670+00:00,johannesburg,v3c_geid_2024_02,V3C on JHB GEID
/home/gaosh/projects/ZAsolar/results,G1294,/home/gaosh/projects/ZAsolar/results/G1294,johannesburg,True,exp003_C_targeted_hn,geid,/dev/shm/tiles_joburg_geid/G1294,/workspace/checkpoints/exp003_C_targeted_hn/best_model.pth,30.0,30.0,2026-04-08T11:40:15.087726+00:00,johannesburg,v3c_geid_2024_02,V3C on JHB GEID
/home/gaosh/projects/ZAsolar/results,G1295,/home/gaosh/projects/ZAsolar/results/G1295,johannesburg,True,exp003_C_targeted_hn,geid,/dev/shm/tiles_joburg_geid/G1295,/workspace/checkpoints/exp003_C_targeted_hn/best_model.pth,3.0,3.0,2026-04-08T11:42:46.957857+00:00,johannesburg,v3c_geid_2024_02,V3C on JHB GEID
