gridcell_id,region_key,primary_source,fallback_source,imagery_plan,lon,lat,n_buildings,vexcel_fraction,status,source_used,downloaded_at,error
NMB1248,gqeberha,vexcel_gqeberha_2026,,vexcel_full,25.621946263853445,-33.84207691709299,899,1.0,pending,,,
NMB1249,gqeberha,vexcel_gqeberha_2026,,vexcel_full,25.6327518233765,-33.84219723891684,213,1.0,pending,,,
NMB1250,gqeberha,vexcel_gqeberha_2026,,vexcel_full,25.64311021268337,-33.84201918765081,349,1.0,pending,,,
NMB1261,gqeberha,vexcel_gqeberha_2026,,vexcel_partial,25.34085150821796,-33.847631703183445,11,0.4743,pending,,,
NMB1262,gqeberha,vexcel_gqeberha_2026,,vexcel_full,25.351656363664343,-33.84777667950337,7,0.9982,pending,,,
NMB1263,gqeberha,vexcel_gqeberha_2026,,vexcel_full,25.362461296125772,-33.8479207094041,0,1.0,pending,,,
NMB1264,gqeberha,vexcel_gqeberha_2026,,vexcel_full,25.373266305098348,-33.84806379286326,0,1.0,pending,,,
NMB1265,gqeberha,vexcel_gqeberha_2026,,vexcel_full,25.38407139007816,-33.84820592985859,1,1.0,pending,,,
NMB1266,gqeberha,vexcel_gqeberha_2026,,vexcel_full,25.394876550561268,-33.84834712036801,0,1.0,pending,,,
NMB1267,gqeberha,vexcel_gqeberha_2026,,vexcel_full,25.405681786043715,-33.8484873643696,0,1.0,pending,,,
NMB1268,gqeberha,vexcel_gqeberha_2026,,vexcel_full,25.416487096021523,-33.84862666184156,0,1.0,pending,,,
NMB1269,gqeberha,vexcel_gqeberha_2026,,vexcel_full,25.427292479990687,-33.84876501276223,0,1.0,pending,,,
NMB1270,gqeberha,vexcel_gqeberha_2026,,vexcel_full,25.438097937447186,-33.84890241711011,1559,1.0,pending,,,
NMB1271,gqeberha,vexcel_gqeberha_2026,,vexcel_full,25.44890346788697,-33.84903887486386,2494,1.0,pending,,,
NMB1272,gqeberha,vexcel_gqeberha_2026,,vexcel_full,25.45970907080598,-33.84917438600227,2139,1.0,pending,,,
NMB1273,gqeberha,vexcel_gqeberha_2026,,vexcel_full,25.470514745700125,-33.84930895050426,452,1.0,pending,,,
NMB1274,gqeberha,vexcel_gqeberha_2026,,vexcel_full,25.481320492065297,-33.84944256834895,334,1.0,pending,,,
