gridcell_id,region_key,primary_source,fallback_source,imagery_plan,lon,lat,n_buildings,vexcel_fraction,status,source_used,downloaded_at,error
MSU0064,pietermaritzburg,vexcel_pietermaritzburg_2025,,vexcel_partial,30.445078840456116,-29.57573800886594,604,0.9769,pending,,,
MSU0065,pietermaritzburg,vexcel_pietermaritzburg_2025,,vexcel_partial,30.453340186976142,-29.57636266815256,43,0.0583,pending,,,
MSU0069,pietermaritzburg,vexcel_pietermaritzburg_2025,,vexcel_partial,30.309563109645552,-29.58456211795909,3,0.2844,pending,,,
MSU0070,pietermaritzburg,vexcel_pietermaritzburg_2025,,vexcel_full,30.3342989804032,-29.5812082002244,39,1.0,pending,,,
MSU0071,pietermaritzburg,vexcel_pietermaritzburg_2025,,vexcel_full,30.341703932063417,-29.582727722801675,427,1.0,pending,,,
MSU0072,pietermaritzburg,vexcel_pietermaritzburg_2025,,vexcel_full,30.35201822412118,-29.582933969276823,652,1.0,pending,,,
MSU0073,pietermaritzburg,vexcel_pietermaritzburg_2025,,vexcel_full,30.362332623314476,-29.58313941580496,458,1.0,pending,,,
MSU0074,pietermaritzburg,vexcel_pietermaritzburg_2025,,vexcel_full,30.372647129227868,-29.58334406235611,696,1.0,pending,,,
MSU0075,pietermaritzburg,vexcel_pietermaritzburg_2025,,vexcel_full,30.382961741445893,-29.583547908900393,383,1.0,pending,,,
MSU0076,pietermaritzburg,vexcel_pietermaritzburg_2025,,vexcel_full,30.393276459553054,-29.583750955408053,1285,1.0,pending,,,
MSU0077,pietermaritzburg,vexcel_pietermaritzburg_2025,,vexcel_full,30.403591283133842,-29.58395320184945,1434,1.0,pending,,,
MSU0078,pietermaritzburg,vexcel_pietermaritzburg_2025,,vexcel_full,30.41390621177271,-29.58415464819506,1090,1.0,pending,,,
MSU0079,pietermaritzburg,vexcel_pietermaritzburg_2025,,vexcel_full,30.424221245054095,-29.58435529441546,1728,1.0,pending,,,
MSU0080,pietermaritzburg,vexcel_pietermaritzburg_2025,,vexcel_full,30.434536382562392,-29.58455514048138,3359,1.0,pending,,,
MSU0081,pietermaritzburg,vexcel_pietermaritzburg_2025,,vexcel_full,30.444851623881988,-29.58475418636362,479,1.0,pending,,,
MSU0082,pietermaritzburg,vexcel_pietermaritzburg_2025,,vexcel_partial,30.45459676094683,-29.585076302971757,109,0.0655,pending,,,
MSU0092,pietermaritzburg,vexcel_pietermaritzburg_2025,,vexcel_partial,30.302804179338377,-29.59051791159115,0,0.082,pending,,,
MSU0093,pietermaritzburg,vexcel_pietermaritzburg_2025,,vexcel_partial,30.310513033193303,-29.59112725269442,20,0.9775,pending,,,
MSU0094,pietermaritzburg,vexcel_pietermaritzburg_2025,,vexcel_full,30.3208811865869,-29.592576324528366,2,1.0,pending,,,
