gridcell_id,region_key,primary_source,fallback_source,imagery_plan,lon,lat,n_buildings,vexcel_fraction,status,source_used,downloaded_at,error
MNG1926,bloemfontein,vexcel_bloemfontein_2026,,vexcel_partial,26.173077883081664,-29.056251791441515,178,0.4293,pending,,,
MNG1927,bloemfontein,vexcel_bloemfontein_2026,,vexcel_partial,26.183349339648046,-29.056314662644343,264,0.6035,pending,,,
MNG1928,bloemfontein,vexcel_bloemfontein_2026,,vexcel_partial,26.1936208287562,-29.05637674819623,203,0.6035,pending,,,
MNG1929,bloemfontein,vexcel_bloemfontein_2026,,vexcel_partial,26.203892349997,-29.05643804808814,259,0.6035,pending,,,
MNG1930,bloemfontein,vexcel_bloemfontein_2026,,vexcel_partial,26.214163902961314,-29.05649856231119,49,0.6035,pending,,,
MNG1931,bloemfontein,vexcel_bloemfontein_2026,,vexcel_partial,26.224435487240005,-29.05655829085659,230,0.6035,pending,,,
MNG1932,bloemfontein,vexcel_bloemfontein_2026,,vexcel_partial,26.234707102423915,-29.056617233715638,37,0.6035,pending,,,
MNG1933,bloemfontein,vexcel_bloemfontein_2026,,vexcel_partial,26.244978748103893,-29.05667539087979,1,0.6035,pending,,,
MNG1934,bloemfontein,vexcel_bloemfontein_2026,,vexcel_partial,26.255250423870777,-29.056732762340577,6,0.6035,pending,,,
MNG1935,bloemfontein,vexcel_bloemfontein_2026,,vexcel_partial,26.265522129315393,-29.056789348089673,59,0.6035,pending,,,
MNG1936,bloemfontein,vexcel_bloemfontein_2026,,vexcel_partial,26.275793864028564,-29.056845148118857,90,0.6035,pending,,,
MNG1937,bloemfontein,vexcel_bloemfontein_2026,,vexcel_partial,26.286065627601104,-29.056900162420025,288,0.6035,pending,,,
MNG1938,bloemfontein,vexcel_bloemfontein_2026,,vexcel_partial,26.296337419623818,-29.05695439098517,145,0.6851,pending,,,
MNG1939,bloemfontein,vexcel_bloemfontein_2026,,vexcel_partial,26.306609239687518,-29.057007833806427,104,0.5823,pending,,,
MNG1940,bloemfontein,vexcel_bloemfontein_2026,,vexcel_partial,26.31688108738298,-29.05706049087601,83,0.0628,pending,,,
MNG2043,bloemfontein,vexcel_bloemfontein_2026,,vexcel_partial,26.1524612623302,-29.065148588181046,260,0.4098,pending,,,
MNG2044,bloemfontein,vexcel_bloemfontein_2026,,vexcel_partial,26.162733546878858,-29.065213054454226,103,0.8007,pending,,,
MNG2045,bloemfontein,vexcel_bloemfontein_2026,,vexcel_full,26.173005864799798,-29.06527673480478,173,1.0,pending,,,
MNG2046,bloemfontein,vexcel_bloemfontein_2026,,vexcel_full,26.18327821568376,-29.06533962922344,196,1.0,pending,,,
MNG2047,bloemfontein,vexcel_bloemfontein_2026,,vexcel_full,26.193550599121473,-29.06540173770109,198,1.0,pending,,,
MNG2048,bloemfontein,vexcel_bloemfontein_2026,,vexcel_full,26.203823014703662,-29.06546306022868,784,1.0,pending,,,
MNG2049,bloemfontein,vexcel_bloemfontein_2026,,vexcel_full,26.21409546202104,-29.06552359679732,4,1.0,pending,,,
MNG2050,bloemfontein,vexcel_bloemfontein_2026,,vexcel_full,26.22436794066431,-29.0655833473982,549,1.0,pending,,,
MNG2051,bloemfontein,vexcel_bloemfontein_2026,,vexcel_full,26.234640450224184,-29.06564231202263,672,1.0,pending,,,
